contig_id,index,pos,proteins,origin,order,family,genus,pos_cluster,pos_clusters,membership,pos_cluster_mbship,predicted_genus,predicted_family,predicted_order
biochar_557,4741,4741,83,,,,,347,,1.0,347.0,Non affiliated,Non affiliated,Non affiliated
biochar_5570,4742,4742,15,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5571,4743,4743,19,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5572,4744,4744,16,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5573,4745,4745,16,,,,,118,,1.0,118.0,Non affiliated,Non affiliated,Non affiliated
biochar_558,4746,4746,65,,,,,591,,1.0,591.0,Non affiliated,Non affiliated,Non affiliated
biochar_5580,4747,4747,13,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5582,4748,4748,18,,,,,754,,1.0,754.0,Non affiliated,Non affiliated,Non affiliated
biochar_5583,4749,4749,15,,,,,701,,1.0,701.0,Non affiliated,Non affiliated,Non affiliated
biochar_5587,4750,4750,19,,,,,574,,1.0,574.0,Non affiliated,Siphoviridae,Caudovirales
biochar_5594,4751,4751,25,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5595,4752,4752,14,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5597,4753,4753,9,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5598,4754,4754,28,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_56,4755,4755,121,,,,,523,,1.0,523.0,Non affiliated,Non affiliated,Non affiliated
biochar_5600,4756,4756,16,,,,,663,,1.0,663.0,Non affiliated,Non affiliated,Non affiliated
biochar_5603,4757,4757,13,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5605,4758,4758,20,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5606,4759,4759,11,,,,,651,,1.0,651.0,Non affiliated,Non affiliated,Non affiliated
biochar_5609,4760,4760,9,,,,,490,,1.0,490.0,Non affiliated,Non affiliated,Non affiliated
biochar_561,4761,4761,67,,,,,178,,1.0,178.0,Non affiliated,Non affiliated,Non affiliated
biochar_5612,4762,4762,17,,,,,657,,1.0,657.0,Non affiliated,Non affiliated,Non affiliated
biochar_5613,4763,4763,12,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5614,4764,4764,16,,,,,160,,1.0,160.0,Non affiliated,Non affiliated,Non affiliated
biochar_5615,4765,4765,14,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5616,4766,4766,23,,,,,215,,1.0,215.0,Non affiliated,Non affiliated,Non affiliated
biochar_5617,4767,4767,28,,,,,688,,1.0,688.0,Non affiliated,Non affiliated,Non affiliated
biochar_5619,4768,4768,13,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_562,4769,4769,74,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5620,4770,4770,20,,,,,389,,1.0,389.0,Non affiliated,Non affiliated,Non affiliated
biochar_5622,4771,4771,20,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5623,4772,4772,15,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5629,4773,4773,10,,,,,700,,1.0,700.0,Non affiliated,Non affiliated,Non affiliated
biochar_563,4774,4774,74,,,,,184,,1.0,184.0,Non affiliated,Non affiliated,Non affiliated
biochar_5631,4775,4775,15,,,,,127,,1.0,127.0,Non affiliated,Podoviridae,Caudovirales
biochar_5632,4776,4776,21,,,,,160,,1.0,160.0,Non affiliated,Non affiliated,Non affiliated
biochar_5637,4777,4777,26,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5639,4778,4778,21,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_564,4779,4779,62,,,,,113,,1.0,113.0,Non affiliated,Non affiliated,Non affiliated
biochar_5640,4780,4780,15,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5644,4781,4781,22,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5648,4782,4782,23,,,,,764,,1.0,764.0,Non affiliated,Non affiliated,Non affiliated
biochar_5649,4783,4783,17,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_565,4784,4784,88,,,,,542,,1.0,542.0,Non affiliated,Non affiliated,Non affiliated
biochar_5651,4785,4785,22,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5653,4786,4786,29,,,,,773,,1.0,773.0,Non affiliated,Non affiliated,Non affiliated
biochar_5654,4787,4787,22,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5656,4788,4788,21,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5669,4789,4789,11,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_567,4790,4790,71,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5670,4791,4791,12,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5673,4792,4792,25,,,,,733,,1.0,733.0,Non affiliated,Non affiliated,Non affiliated
biochar_5674,4793,4793,16,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5679,4794,4794,12,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_568,4795,4795,75,,,,,353,,1.0,353.0,Non affiliated,Non affiliated,Non affiliated
biochar_5681,4796,4796,16,,,,,513,,1.0,513.0,Non affiliated,Non affiliated,Non affiliated
biochar_5683,4797,4797,17,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5685,4798,4798,23,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5687,4799,4799,7,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5689,4800,4800,20,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_569,4801,4801,61,,,,,398,,1.0,398.0,Non affiliated,Non affiliated,Non affiliated
biochar_5690,4802,4802,16,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5696,4803,4803,14,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5698,4804,4804,18,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5699,4805,4805,17,,,,,799,,1.0,799.0,Non affiliated,Non affiliated,Non affiliated
biochar_570,4806,4806,62,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5702,4807,4807,8,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5703,4808,4808,13,,,,,568,,1.0,568.0,Non affiliated,Non affiliated,Non affiliated
biochar_5704,4809,4809,16,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5705,4810,4810,16,,,,,204,,1.0,204.0,Non affiliated,Non affiliated,Non affiliated
biochar_5706,4811,4811,19,,,,,384,,1.0,384.0,Non affiliated,Non affiliated,Non affiliated
biochar_571,4812,4812,74,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5715,4813,4813,19,,,,,612,,1.0,612.0,Non affiliated,Non affiliated,Non affiliated
biochar_5717,4814,4814,9,,,,,566,,1.0,566.0,Non affiliated,Non affiliated,Non affiliated
biochar_572,4815,4815,69,,,,,44,,1.0,44.0,Non affiliated,Non affiliated,Non affiliated
biochar_5722,4816,4816,12,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5724,4817,4817,8,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5726,4818,4818,16,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5727,4819,4819,14,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5728,4820,4820,10,,,,,422,,1.0,422.0,Non affiliated,Non affiliated,Non affiliated
biochar_5729,4821,4821,17,,,,,495,495;596,1.0,495.0,Non affiliated,Non affiliated,Non affiliated
biochar_5731,4822,4822,7,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5732,4823,4823,22,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5734,4824,4824,16,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5737,4825,4825,11,,,,,504,,1.0,504.0,Non affiliated,Non affiliated,Non affiliated
biochar_5741,4826,4826,10,,,,,668,,1.0,668.0,Non affiliated,Non affiliated,Non affiliated
biochar_5744,4827,4827,18,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5746,4828,4828,14,,,,,193,,1.0,193.0,Non affiliated,Non affiliated,Non affiliated
biochar_5747,4829,4829,14,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_575,4830,4830,71,,,,,207,,1.0,207.0,Non affiliated,Non affiliated,Non affiliated
biochar_5750,4831,4831,14,,,,,825,,1.0,825.0,Non affiliated,Non affiliated,Non affiliated
biochar_5751,4832,4832,12,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5755,4833,4833,14,,,,,610,,1.0,610.0,Non affiliated,Non affiliated,Non affiliated
biochar_5759,4834,4834,15,,,,,564,,1.0,564.0,Non affiliated,Non affiliated,Non affiliated
biochar_576,4835,4835,78,,,,,248,,1.0,248.0,Non affiliated,Non affiliated,Non affiliated
biochar_5760,4836,4836,18,,,,,179,,1.0,179.0,Non affiliated,Siphoviridae,Caudovirales
biochar_5763,4837,4837,17,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5764,4838,4838,15,,,,,178,,1.0,178.0,Non affiliated,Non affiliated,Non affiliated
biochar_5767,4839,4839,19,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5770,4840,4840,8,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5774,4841,4841,13,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5776,4842,4842,23,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_578,4843,4843,85,,,,,694,,1.0,694.0,Non affiliated,Non affiliated,Non affiliated
biochar_5782,4844,4844,12,,,,,319,,1.0,319.0,Non affiliated,Non affiliated,Non affiliated
biochar_5784,4845,4845,23,,,,,665,,1.0,665.0,Non affiliated,Non affiliated,Non affiliated
biochar_5786,4846,4846,16,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5787,4847,4847,13,,,,,723,,1.0,723.0,Non affiliated,Non affiliated,Non affiliated
biochar_5788,4848,4848,10,,,,,283,,1.0,283.0,Non affiliated,Non affiliated,Non affiliated
biochar_579,4849,4849,64,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5790,4850,4850,15,,,,,431,,1.0,431.0,Non affiliated,Non affiliated,Non affiliated
biochar_5792,4851,4851,26,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5794,4852,4852,6,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5797,4853,4853,23,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5798,4854,4854,16,,,,,813,,1.0,813.0,Non affiliated,Non affiliated,Non affiliated
biochar_58,4855,4855,83,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_580,4856,4856,77,,,,,504,,1.0,504.0,Non affiliated,Non affiliated,Non affiliated
biochar_5805,4857,4857,12,,,,,178,,1.0,178.0,Non affiliated,Non affiliated,Non affiliated
biochar_581,4858,4858,59,,,,,643,,1.0,643.0,Non affiliated,Non affiliated,Non affiliated
biochar_5819,4859,4859,11,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_582,4860,4860,86,,,,,85,85;86,1.0,85.0,Non affiliated,Non affiliated,Non affiliated
biochar_5820,4861,4861,18,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5822,4862,4862,21,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5826,4863,4863,16,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5829,4864,4864,26,,,,,357,,1.0,357.0,Non affiliated,Non affiliated,Non affiliated
biochar_583,4865,4865,75,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5832,4866,4866,9,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5833,4867,4867,21,,,,,771,,1.0,771.0,Non affiliated,Non affiliated,Non affiliated
biochar_5838,4868,4868,17,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5839,4869,4869,10,,,,,620,,1.0,620.0,Non affiliated,Non affiliated,Non affiliated
biochar_584,4870,4870,68,,,,,223,,1.0,223.0,Non affiliated,Non affiliated,Non affiliated
biochar_5843,4871,4871,21,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5844,4872,4872,12,,,,,222,,1.0,222.0,Non affiliated,Myoviridae,Caudovirales
biochar_5848,4873,4873,12,,,,,835,,1.0,835.0,Non affiliated,Non affiliated,Non affiliated
biochar_5849,4874,4874,16,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5851,4875,4875,14,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5855,4876,4876,14,,,,,189,,1.0,189.0,Non affiliated,Non affiliated,Non affiliated
biochar_5856,4877,4877,21,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_586,4878,4878,84,,,,,40,40;44,1.0,40.0,Non affiliated,Non affiliated,Non affiliated
biochar_5860,4879,4879,12,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5863,4880,4880,16,,,,,824,,1.0,824.0,Non affiliated,Non affiliated,Non affiliated
biochar_5864,4881,4881,15,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5865,4882,4882,13,,,,,519,,1.0,519.0,Non affiliated,Non affiliated,Non affiliated
biochar_5866,4883,4883,17,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5867,4884,4884,11,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_587,4885,4885,74,,,,,184,,1.0,184.0,Non affiliated,Non affiliated,Non affiliated
biochar_5871,4886,4886,12,,,,,803,,1.0,803.0,Non affiliated,Non affiliated,Non affiliated
biochar_5875,4887,4887,26,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5879,4888,4888,10,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5882,4889,4889,25,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5883,4890,4890,12,,,,,487,,1.0,487.0,Non affiliated,Non affiliated,Non affiliated
biochar_5885,4891,4891,25,,,,,554,,1.0,554.0,Non affiliated,Non affiliated,Non affiliated
biochar_589,4892,4892,67,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5890,4893,4893,20,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5892,4894,4894,15,,,,,216,,1.0,216.0,Non affiliated,Non affiliated,Non affiliated
biochar_5894,4895,4895,17,,,,,600,,1.0,600.0,Non affiliated,Non affiliated,Non affiliated
biochar_5899,4896,4896,16,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_59,4897,4897,103,,,,,254,,1.0,254.0,Non affiliated,Non affiliated,Non affiliated
biochar_590,4898,4898,67,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5902,4899,4899,14,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5905,4900,4900,12,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5906,4901,4901,23,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5907,4902,4902,11,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5909,4903,4903,13,,,,,651,,1.0,651.0,Non affiliated,Non affiliated,Non affiliated
biochar_5915,4904,4904,15,,,,,726,,1.0,726.0,Non affiliated,Non affiliated,Non affiliated
biochar_5916,4905,4905,11,,,,,439,,1.0,439.0,Non affiliated,Non affiliated,Non affiliated
biochar_5919,4906,4906,13,,,,,668,,1.0,668.0,Non affiliated,Non affiliated,Non affiliated
biochar_5923,4907,4907,21,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5926,4908,4908,14,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_593,4909,4909,78,,,,,123,,1.0,123.0,Non affiliated,Non affiliated,Non affiliated
biochar_5931,4910,4910,18,,,,,657,,1.0,657.0,Non affiliated,Non affiliated,Non affiliated
biochar_5932,4911,4911,16,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5935,4912,4912,15,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5936,4913,4913,19,,,,,615,,1.0,615.0,Non affiliated,Non affiliated,Non affiliated
biochar_5937,4914,4914,8,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5938,4915,4915,13,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5939,4916,4916,13,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_594,4917,4917,67,,,,,294,,1.0,294.0,Non affiliated,Non affiliated,Non affiliated
biochar_5941,4918,4918,21,,,,,452,,1.0,452.0,Non affiliated,Non affiliated,Non affiliated
biochar_5942,4919,4919,28,,,,,99,99;488,1.0,99.0,Non affiliated,Non affiliated,Non affiliated
biochar_5944,4920,4920,14,,,,,36,,1.0,36.0,Epsilon15virus,Podoviridae,Caudovirales
biochar_5947,4921,4921,14,,,,,411,,1.0,411.0,Non affiliated,Non affiliated,Non affiliated
biochar_5949,4922,4922,14,,,,,464,,1.0,464.0,Non affiliated,Non affiliated,Non affiliated
biochar_595,4923,4923,57,,,,,729,,1.0,729.0,Non affiliated,Non affiliated,Non affiliated
biochar_5950,4924,4924,19,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5951,4925,4925,13,,,,,126,,1.0,126.0,Non affiliated,Non affiliated,Non affiliated
biochar_5953,4926,4926,15,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5957,4927,4927,8,,,,,253,,1.0,253.0,Non affiliated,Non affiliated,Non affiliated
biochar_5958,4928,4928,12,,,,,836,,1.0,836.0,Non affiliated,Non affiliated,Non affiliated
biochar_5959,4929,4929,10,,,,,582,,1.0,582.0,Non affiliated,Non affiliated,Non affiliated
biochar_596,4930,4930,79,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5960,4931,4931,22,,,,,732,,1.0,732.0,Non affiliated,Non affiliated,Non affiliated
biochar_5961,4932,4932,21,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5962,4933,4933,15,,,,,451,,1.0,451.0,Non affiliated,Non affiliated,Non affiliated
biochar_5963,4934,4934,13,,,,,404,,1.0,404.0,Non affiliated,Non affiliated,Non affiliated
biochar_5964,4935,4935,19,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_597,4936,4936,75,,,,,207,,1.0,207.0,Non affiliated,Non affiliated,Non affiliated
biochar_5970,4937,4937,17,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5971,4938,4938,11,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5981,4939,4939,15,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5986,4940,4940,16,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_5987,4941,4941,21,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_599,4942,4942,61,,,,,202,,1.0,202.0,Non affiliated,Non affiliated,Non affiliated
biochar_5992,4943,4943,10,,,,,833,,1.0,833.0,Non affiliated,Non affiliated,Non affiliated
biochar_5996,4944,4944,7,,,,,283,,1.0,283.0,Non affiliated,Non affiliated,Non affiliated
biochar_5997,4945,4945,20,,,,,665,,1.0,665.0,Non affiliated,Non affiliated,Non affiliated
biochar_5998,4946,4946,14,,,,,720,,1.0,720.0,Non affiliated,Non affiliated,Non affiliated
biochar_6,4947,4947,164,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_600,4948,4948,81,,,,,155,,1.0,155.0,Non affiliated,Non affiliated,Non affiliated
biochar_6006,4949,4949,11,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_6007,4950,4950,11,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_6009,4951,4951,20,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_601,4952,4952,61,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_6010,4953,4953,16,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_6011,4954,4954,14,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_6012,4955,4955,17,,,,,532,,1.0,532.0,Non affiliated,Siphoviridae,Caudovirales
biochar_6014,4956,4956,15,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_6016,4957,4957,19,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_6017,4958,4958,15,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_602,4959,4959,63,,,,,462,,1.0,462.0,Non affiliated,Non affiliated,Non affiliated
biochar_6022,4960,4960,16,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_6023,4961,4961,16,,,,,98,,1.0,98.0,Non affiliated,Non affiliated,Non affiliated
biochar_6025,4962,4962,12,,,,,510,,1.0,510.0,Non affiliated,Non affiliated,Non affiliated
biochar_6031,4963,4963,14,,,,,566,,1.0,566.0,Non affiliated,Non affiliated,Non affiliated
biochar_6032,4964,4964,25,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_6034,4965,4965,12,,,,,727,,1.0,727.0,Non affiliated,Non affiliated,Non affiliated
biochar_6045,4966,4966,16,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_6048,4967,4967,13,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_6051,4968,4968,24,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_6054,4969,4969,21,,,,,571,,1.0,571.0,Non affiliated,Non affiliated,Non affiliated
biochar_6056,4970,4970,32,,,,,818,,1.0,818.0,Non affiliated,Non affiliated,Non affiliated
biochar_606,4971,4971,65,,,,,295,,1.0,295.0,Pepy6virus,Siphoviridae,Caudovirales
biochar_6061,4972,4972,14,,,,,403,,1.0,403.0,Non affiliated,Non affiliated,Non affiliated
biochar_6062,4973,4973,23,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_6064,4974,4974,8,,,,,591,,1.0,591.0,Non affiliated,Non affiliated,Non affiliated
biochar_6069,4975,4975,12,,,,,765,,1.0,765.0,Non affiliated,Non affiliated,Non affiliated
biochar_607,4976,4976,74,,,,,294,,1.0,294.0,Non affiliated,Non affiliated,Non affiliated
biochar_6070,4977,4977,16,,,,,805,,1.0,805.0,Non affiliated,Non affiliated,Non affiliated
biochar_6072,4978,4978,13,,,,,267,,1.0,267.0,Non affiliated,Non affiliated,Non affiliated
biochar_6074,4979,4979,11,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_6076,4980,4980,9,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_6077,4981,4981,20,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_608,4982,4982,76,,,,,530,,1.0,530.0,Non affiliated,Non affiliated,Non affiliated
